,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
0_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.213376,0.0402693,0.0914923,-0.0525101,0.292408,0.514176,0.429112,0.0267907,0.101097,0.0841761,-0.0203498,0.307847,0.224499,0.272245,0.17764,-0.00327003,0.139125,0.433116,0.327307,-0.00312856,0.37589,-0.0831577,0.0793472,-0.140661,0.267147,0.111337,0.145464,0.405531,-0.128492,0.0220604,0.172573,0.238349,0.498139,-0.3205,0.49887,-0.146408,0.18312,0.332825,0.348322,0.225952,0.543734,-0.125167,0.0677753,0.114323,0.322389,0.347327,0.354965,-0.00169189,0.0467135,0.263641,0.352389,0.529402,0.464092,-0.0775482,0.182106,0.186326,0.0221458,-0.0483526,0.116412,0.201406,0.342508,0.213308,0.356959,0.483028,-0.0496455,0.16011,-0.262229,0.426141,-0.314798,-0.143851,-0.15731,0.404761,0.0124635,0.29704,0.233993,0.0405954,0.0795025,0.254279,0.434573,0.290158,0.170818,0.448746,0.379073,0.0216684,0.306687,-0.0120468,0.0676119,-0.0319661,0.225646,0.271397,0.477786,0.432001,0.359402,0.193929,0.166324,-0.114744,0.285575,0.386584,0.0206243,-0.0414684
1_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0600649,0.30937,0.190631,0.231454,0.357813,0.119548,-0.298375,0.245809,-0.107881,-0.299468,0.217956,-0.127867,0.00277826,0.309979,0.257137,0.202952,-0.0589283,0.0320873,0.157427,-0.0713267,-0.164776,-0.170142,-0.183287,0.008164,0.207098,0.271599,0.443347,0.401778,-0.143997,0.0191664,0.309711,0.0395398,0.0142378,0.102923,-0.0617351,-0.451385,0.454428,-0.000110757,-0.293417,-0.182526,0.028097,-0.0983055,-0.110541,0.00841788,-0.0630979,0.195224,-0.354224,0.087531,0.109716,0.192663,0.0256461,0.134855,-0.0231841,0.0815206,-0.025272,-0.261151,0.307049,-0.0514085,-0.258293,0.0871416,-0.137316,0.367154,0.0705026,0.0721705,0.111387,0.030199,0.307969,-0.0606586,0.210292,0.377235,0.16112,-0.254175,-0.211639,0.0785309,0.00805954,0.0919172,0.136416,0.364583,-0.0325834,0.474973,-0.253613,-0.0808894,-0.020431,0.229999,-0.119659,-0.132807,0.196572,-0.257119,-0.00427143,-0.318718,0.134467,-0.130653,0.130956,0.284694,0.0733084,-0.151886,0.178838,0.387951,0.0609851,0.258327
2_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.184559,-0.0359525,-0.0442249,0.0222987,-0.0615798,0.0942544,0.102558,-0.130743,0.372944,0.165827,0.0625479,0.543134,0.157294,-0.0789242,0.552273,-0.12118,0.327197,0.108802,0.200995,0.156032,0.367538,0.443571,0.335372,-0.117312,0.332406,0.383927,-0.0509246,-0.0615617,0.0429255,-0.0402481,0.178746,0.0821648,-0.205783,-0.00875359,0.0684696,-0.318339,-0.105459,-0.0324427,-0.010294,0.066839,0.0499222,0.194177,0.129476,-0.213411,0.00922536,0.0234023,0.0299704,0.232654,0.146186,0.29167,0.188565,-0.0652989,0.343355,0.137609,0.467338,0.0876886,0.00828199,0.0991378,0.128553,-0.13681,0.212439,0.558791,0.475697,0.256246,0.482567,0.0433969,0.15722,0.0372775,0.370248,-0.140285,0.290006,0.193713,0.172759,0.0879252,0.535881,0.328693,0.371832,0.0339367,-0.134846,0.000495838,-0.0591926,0.178501,0.501577,0.345693,-0.088623,0.32973,0.113313,0.033783,0.173548,0.0725704,0.0148777,0.191633,0.140595,-0.0407459,-0.406208,-0.224212,0.457626,0.269966,0.324729,-0.203904
3_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.231645,0.157729,0.0687906,-0.00573785,0.0241101,0.0526994,0.354652,0.113366,-0.059674,-0.102786,0.426025,0.17838,-0.0755404,-0.00702002,-0.154264,0.285564,-0.00772279,-0.309711,-0.0565135,-0.0117041,0.267563,0.158089,0.196276,-0.00371429,-0.0387817,-0.321295,0.226533,-0.00272043,-0.135492,0.332047,0.458873,0.0132335,-0.112401,-0.0249565,0.0977514,-0.021938,-0.0511204,-0.0506594,0.206136,0.0586688,-0.249766,0.0863325,-0.00292614,0.150648,0.221768,0.00744813,0.155366,-0.00601863,0.0542162,0.283608,-0.122907,-0.191821,-0.106564,-0.152323,0.098802,-0.221168,0.281032,-0.00934766,0.107744,-0.0222651,0.0394159,0.139211,0.541655,0.194053,0.147108,-0.127956,0.38062,0.0467891,-0.170504,-0.0384146,-0.413504,-0.0371582,-0.0154962,-0.240073,-0.0789526,0.0234783,0.276309,0.0463316,0.081466,-0.0986099,0.0822805,0.171293,-0.173432,-0.0642767,-0.166439,-0.147946,-0.171244,0.0298201,0.235706,0.0649589,-0.0740395,0.033676,0.152461,0.138004,0.331201,-0.153924,0.0493929,0.14341,0.206827,0.0725289
0_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.530892,0.0526864,0.0290701,0.45207,0.353399,0.122711,0.112705,-0.105126,0.13609,0.199509,0.0566258,0.294056,0.149662,0.111985,0.331106,0.314463,0.157029,-0.147463,0.179033,0.0558705,-0.164215,0.458707,-0.304268,0.473181,-0.122252,-0.0670769,-0.0308503,0.00976235,0.13812,0.45165,0.0442026,0.188727,0.213453,0.0574735,0.3086,-0.0101756,-0.0298858,0.566191,0.293755,0.305004,0.251383,0.0707193,0.0616386,0.347149,0.653962,0.234972,0.104904,0.14685,0.443127,-0.024647,-0.0293102,0.346171,0.179688,0.253201,-0.146681,0.199817,0.307005,-0.000214668,-0.17949,0.305843,0.281292,0.193045,0.427183,-0.0910518,-0.189815,0.0326475,0.36732,-0.279331,0.0188838,0.434185,0.469049,0.246712,-0.0105189,0.236384,0.0492446,0.224527,-0.217609,0.51446,0.0586055,0.289443,0.170807,0.312469,-0.0308843,0.331546,0.282616,0.414478,0.185716,0.0245696,0.439447,0.100916,0.030832,0.337715,0.401046,-0.289254,0.11687,-0.0070799,0.0762425,0.134765,-0.0325214,0.192905
1_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.266253,-0.108782,-0.0865301,0.35286,-0.0646664,-0.169402,-0.0905149,-0.23664,-0.0746816,0.266946,-0.018279,0.152239,-0.0558502,0.0326154,0.0622179,-0.0381535,0.145795,0.244102,0.0419801,0.231008,-0.21763,-0.235286,-0.101519,-0.211437,0.317152,0.18336,0.243424,0.082295,-0.135196,0.0691986,-0.0770074,0.023749,0.197357,0.136262,0.130196,0.483511,0.104471,0.203011,0.435473,0.0408382,0.442155,0.198009,0.149449,-0.182317,-0.0916667,0.0910721,0.232489,-0.479391,-0.100199,0.152779,0.229686,0.114711,0.072882,0.0586884,0.480826,0.249056,0.493703,0.0196565,-0.134859,-0.186434,0.241059,-0.0844771,0.488649,-0.12001,0.238994,0.317358,0.0107601,0.00631075,0.208153,0.198595,-0.27332,0.16747,-0.256569,-0.210888,-0.178287,-0.0303885,-0.408815,-0.223403,-0.0117418,-0.149496,-0.232068,0.0460408,0.0938297,0.0978451,-0.0588386,0.17537,0.115097,-0.106967,-0.00327866,0.00848918,0.172177,-0.0970293,0.138553,-0.18236,0.15798,-0.264914,-0.230268,0.310889,-0.160344,0.183708
2_en,1,1.19648,1.08623,0.849598,1.13586,1.02235,1.04051,1.05134,0.866944,1.222,0.885246,1.19429,0.74088,0.986618,1.05148,0.89844,1.15749,1.01405,1.24652,0.490676,1.2581,0.77961,1.00036,0.838705,1.17441,0.791501,1.37657,1.36748,0.718473,0.894331,0.935872,0.78634,0.948546,1.62102,1.04338,0.83764,1.01968,1.41045,1.15165,1.07234,0.653957,1.15231,1.10239,0.998816,1.0256,0.884259,1.14384,1.06917,1.0803,1.18626,0.949951,0.746954,1.12239,0.842487,0.934021,0.553404,0.920983,1.11487,0.664584,0.801651,1.17225,1.03281,0.984198,0.979369,1.17927,0.875275,1.06035,1.27593,1.0367,0.512662,1.23368,0.730081,1.13305,0.808305,0.877666,1.01741,0.964523,1.24408,0.915844,1.02897,0.914902,0.894158,1.09821,0.938603,0.749192,1.0725,1.24462,0.952312,1.03893,1.3167,0.689882,1.12067,0.799536,1.11208,0.689867,0.938833,0.778873,0.756453,1.01067,0.923296,1.16654,0.15,0.165281,0.00506066,0.372774,-0.019861,0.0593308,0.422417,0.17392,0.229168,-0.033541,0.490224,0.0620992,0.080148,0.519344,-0.0136207,0.29214,0.322449,0.169077,0.646998,0.252598,0.104953,0.409441,0.33604,0.387098,0.0169234,0.0755589,0.0330207,0.323999,-0.143538,-0.0417243,0.0531175,0.115511,0.333049,0.110962,-0.0215054,0.29854,0.209623,0.130457,0.0977296,0.224021,0.00611937,0.114572,0.082587,0.552527,-0.174471,0.507883,-0.0144905,0.339974,-0.121592,0.135657,0.178152,-0.0166245,-0.0921264,0.0566138,0.00461411,0.289679,0.125168,-0.0464532,0.19218,-0.0522542,-0.233334,0.24971,0.410556,0.124335,-0.105634,0.461208,0.185868,0.213821,0.379586,0.00609657,0.454798,0.0626417,0.0122623,0.402373,0.605913,0.221153,-0.205701,0.411917,-0.0187525,0.428963,0.428193,0.199462,0.206481,-0.122783,0.0994327,0.170681,0.143807,0.34563,0.19661,0.163572,0.147533,0.133049,-0.0780602,0.188828,0.133465,0.192176,0.0505793,0.212569,-0.19338,0.318555,-0.131754
3_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0174138,0.207524,-0.0800745,0.192366,0.0360835,0.286966,0.294749,0.00662688,0.11606,0.277877,-0.151488,0.266961,-0.129655,-0.052851,0.213598,0.150837,0.162119,0.198445,-0.0219864,-0.166256,0.229757,-0.0858151,0.11752,0.403525,0.0502597,0.320751,0.190516,0.0913026,0.0380838,-0.150757,-0.110839,0.397297,-0.323433,0.098718,0.162135,0.0340987,0.0322907,-0.0790578,-0.368995,0.0487348,0.34632,-0.379405,0.27097,-0.313935,0.0417118,0.0333163,-0.290069,0.080684,0.0848589,0.0338735,0.377769,0.199764,0.155583,0.0940842,-0.0233591,-0.258409,0.10493,0.187995,-0.0298216,0.0123925,-0.016939,0.0780505,0.309874,-0.13347,0.000634745,-0.135966,0.284195,0.300134,0.402739,0.035001,-0.0240602,0.0140177,0.271166,-0.0608774,0.0520074,0.0356871,0.11621,-0.0889344,-0.303021,-0.122203,-0.0353954,-0.174517,0.380284,0.185231,0.313819,0.0990647,0.410285,0.153365,0.0426087,-0.0324319,0.11224,0.0845504,-0.465882,0.178853,-0.223874,0.173516,-0.335152,0.267508,0.198886,-0.120423
0_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.180132,-0.0492345,0.456404,0.438633,0.460358,0.249895,0.0643645,0.189722,0.334478,0.313315,0.17636,-0.167862,0.646079,0.380188,-0.199397,-0.175277,-0.00542842,-0.138095,-0.186999,0.0775386,0.0454192,0.475244,0.0325163,0.216493,0.147845,-0.166945,0.184287,0.197916,0.287745,-0.00511367,-0.041334,-0.0190186,0.0742464,0.174563,0.255965,0.125187,-0.045419,0.149017,0.270281,0.0446802,-0.00896907,0.312921,-0.0896603,0.474021,0.0522496,0.751518,0.281159,-0.0721092,0.0940095,0.108993,-0.0937786,0.119289,0.193294,-0.0512885,0.139126,-0.171508,0.299454,0.113744,0.0190324,-0.0908014,0.177768,0.458503,0.213396,0.104095,-0.168413,0.105061,-0.0350166,0.232052,0.054324,-0.00788136,0.199255,0.427355,-0.300635,-0.178988,-0.020641,0.269697,0.161152,0.0360857,0.0187768,-0.0731097,0.24427,0.382978,0.247848,0.252137,-0.0842321,0.202681,-0.0250312,0.108948,0.223207,0.344867,0.152154,0.0468221,0.265649,-0.0529966,0.243745,0.0352772,-0.0226086,0.0856794,0.186285,0.105354
1_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.113036,-0.0715626,0.0146499,0.0592037,-0.0467598,0.0847667,-0.0420002,0.21862,0.0406716,-0.183377,0.0740856,0.422916,-0.0534952,0.154598,-0.191541,0.0974051,0.0583676,0.297014,-0.527336,0.0322999,0.0908108,0.0677099,-0.0652076,-0.476989,0.163988,0.330483,-0.172588,0.180968,-0.206039,0.237377,0.0415397,-0.125201,-0.175055,0.142063,0.184154,0.0226603,0.223365,0.0878402,0.171911,0.490515,-0.0656814,0.0917546,-0.239592,0.158264,-0.271599,0.377214,-0.186707,0.180323,0.341612,0.0124679,0.188018,0.163756,0.129854,0.291636,-0.0514593,0.0677133,0.109803,0.147388,0.137932,-0.200476,0.0331856,-0.219619,0.0247368,0.248716,0.205709,-0.126852,-0.0675641,-0.194528,-0.0414062,-0.178535,-0.0507324,0.346987,-0.000947008,-0.166938,0.177873,-0.0293449,0.211235,0.270058,0.218005,-0.00942536,0.401357,-0.309344,-0.57093,0.165949,0.402994,0.18225,0.272838,-0.0419893,0.0159007,-0.132611,0.0083833,-0.0604671,-0.0209179,0.121633,-0.255724,0.085962,0.0879991,0.14358,-0.282704,0.0906754
2_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.166373,0.0202966,0.176536,-0.116855,0.484881,0.396718,0.194294,-0.148946,0.239391,-0.0357768,-0.2201,0.439229,-0.143168,0.170244,0.224422,-0.0328564,-0.186851,0.0999531,-0.317429,0.0887126,0.207846,0.336688,0.269158,0.695115,0.194338,0.151053,0.527151,0.392668,0.251168,0.174103,0.0124343,-0.0205591,0.132197,0.0772312,-0.0749211,0.144992,-0.0358899,0.256501,-0.275528,-0.27827,0.236644,0.0232752,0.2801,-0.0252963,0.144378,0.0862712,-0.331156,-0.28014,0.107166,0.228908,0.0714308,0.280877,0.145834,0.227414,0.328081,0.148848,0.176391,0.159794,0.38476,0.394819,0.514412,0.241079,0.31038,0.261928,0.30965,-0.100665,0.157161,-0.23844,0.403681,0.0990093,0.135872,0.203274,0.102645,0.365893,0.530981,0.369967,0.0542863,0.0476726,0.0590288,0.253684,-0.0460789,0.169558,-0.0238538,0.0810462,-0.295109,-0.092962,-0.12832,-0.127218,0.149344,0.28934,0.426864,0.443135,0.382525,0.225732,0.219398,-0.0681629,0.26472,0.192307,0.341892,0.52634
3_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.15539,0.288264,0.0259334,0.183618,0.0206222,-0.122119,0.247435,-0.201564,-0.00942841,0.273964,-0.0685713,-0.255311,-0.348115,0.142502,6.48182E-05,0.296939,0.229538,-0.279098,0.0334989,0.312905,0.242768,0.246764,-0.159391,0.249512,0.0660872,0.143892,0.0275908,0.0992189,-0.125784,0.212815,-0.176812,-0.00345314,0.155221,0.00822676,-0.163228,0.171013,0.0128633,0.0570581,-0.0938735,0.258583,-0.246042,-0.100403,-0.0973147,-0.0997591,0.0811773,-0.297809,-0.119327,0.0378204,0.150869,-0.390247,0.135954,-0.22551,0.262008,-0.0922074,-0.063761,-0.241513,-0.0487816,0.34482,0.170939,0.127565,-0.0280601,-0.258617,0.0959662,0.0486004,-0.0822486,-0.141509,0.0918959,-0.168809,0.166008,0.125869,-0.0947726,0.153389,0.399646,-0.108493,-0.0642701,-0.133109,0.0770243,0.10065,0.295937,0.11974,0.00341136,-0.086503,0.223588,0.123399,-0.0548117,0.111257,0.0242323,0.19756,0.16282,-0.0142115,0.351503,0.0769833,0.137775,-0.121059,0.218837,-0.056919,-0.2038,0.0345566,-0.218491,0.142916
0_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0895247,-0.0866768,0.282094,0.320418,0.33168,-0.510737,0.044307,0.101471,0.339574,-0.0443935,-0.0804062,0.00160321,0.0621663,-0.105928,-0.299525,-0.0246378,-0.449454,0.202208,-0.0624376,0.45612,0.0178705,-0.272222,0.0811067,-0.0269517,0.279945,-0.0208139,0.0985484,-0.0267694,-0.17605,0.222586,0.483058,-0.0172326,0.095115,0.29581,0.0068184,0.381997,-0.0532724,-0.0558639,-0.177905,-0.209124,0.0584757,-0.00461326,0.0995734,0.018992,-0.0337936,-0.0611155,-0.103091,-0.319169,-0.0326603,-0.00326165,0.236745,0.201463,0.237438,-0.386569,0.179226,0.148433,-0.0490551,-0.0664152,0.117572,-0.00605268,0.168928,0.117338,-0.2536,0.0748929,0.275852,0.0590173,0.297005,0.35445,0.219877,0.170351,0.231692,0.131872,0.0684077,-0.210457,0.303175,0.105306,-0.102749,0.13927,-0.0969346,0.209235,-0.041829,-0.0540458,0.454647,0.147727,-0.0863473,0.135768,0.0380165,-0.0602795,-0.228311,0.0642475,-0.0250079,-0.0269262,0.21335,0.107216,-0.338615,0.0118352,0.24131,0.0785051,-0.10951,0.0224983
2_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.10574,0.37805,0.18333,0.0775261,0.217823,0.0805505,0.120959,0.124175,0.15893,0.0529222,0.056353,0.255327,-0.279146,0.390482,0.0891156,0.225847,0.528337,0.0368341,0.417844,0.169941,-0.0381918,0.153896,0.313938,0.404458,0.0590861,-0.018902,0.121971,0.524004,0.0412375,0.20358,0.446111,0.324127,0.0235778,0.00875762,0.322148,0.199086,-0.0150006,0.0101281,0.0661055,-0.137725,0.587689,0.477488,-0.375026,0.279854,0.126107,-0.0838838,0.271268,0.349653,0.389149,0.105638,0.000677216,0.245917,0.416789,0.204384,0.121593,0.211039,0.305855,0.338206,0.10995,0.471333,0.247989,-0.0951473,0.14707,-0.0451288,0.101899,0.150931,0.202559,0.403876,-0.013848,0.04921,0.123004,-0.408877,0.179495,0.485019,0.0417388,0.432349,0.146041,0.157932,0.518976,0.0396442,0.206952,0.118367,0.20857,0.252119,0.139315,0.0368619,0.14875,-0.157795,0.11718,0.178606,0.409947,0.0468961,0.246001,-0.414519,0.0934721,0.201087,0.172789,0.172243,0.261166,-0.373789
3_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0_wg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0844665,0.251779,0.297273,0.379944,0.126905,-0.0788695,0.220969,0.392328,0.0086787,0.246851,0.143594,0.324548,0.316674,-0.0223669,0.333821,0.262413,-0.104238,0.00728073,0.0449701,0.1642,-0.0313496,0.28331,0.136455,-0.0492048,0.204511,0.00857785,0.266643,0.150385,-0.0839859,-0.00936978,0.518103,0.21046,-0.0170918,0.374102,-0.228243,0.528574,-0.00503672,0.429628,0.575981,-0.182904,-0.332898,0.775731,-0.0773281,-0.0152536,-0.0505905,0.295194,0.421059,0.0263826,0.284158,0.0791789,-0.107437,0.263736,0.0991294,-0.0295766,0.226695,0.148303,-0.00436341,0.11773,0.216586,0.273394,-0.205299,0.310266,0.34159,0.143534,-0.0185001,0.415762,0.326238,0.256831,0.207748,0.0135999,0.159339,0.0382794,0.007519,0.63463,-0.0695067,0.199641,0.289335,0.0913507,-0.122349,0.197866,0.268203,-0.0973211,0.250458,0.261092,0.413271,0.318465,0.202067,0.0430508,0.126353,0.298571,0.128951,0.0614752,0.344481,-0.217241,-0.0342701,0.0567171,0.137233,0.281724,0.412576,0.548377
