,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PTC_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PTC_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.633437,-0.378192,0.578946,-0.999013,0.554059,-0.0747715,-0.00294596,0.409259,0.00979078,-0.0190425,-0.575379,0.60921,-0.936622,-0.225009,-0.297281,0.0538303,-0.061488,0.453186,0.221175,0.398057,-0.961799,0.0218743,0.20732,-0.102868,-0.023885,0.166077,0.418977,-0.317919,-0.0799836,-0.17884,-0.0687721,-0.0437023,-0.358794,0.501192,-0.687146,0.190911,-0.144563,0.231577,-0.4445,-0.027578,-0.355577,0.105214,-0.509976,0.0731521,0.545894,-0.477386,0.651491,0.0590717,-0.112265,-0.491292,-0.026815,-0.167707,0.252763,0.346201,0.639964,-1.29585,0.0413446,0.854615,0.595229,0.140564,-0.33214,-0.464059,-0.0283115,0.0848678,0.271755,0.0223838,-0.252673,0.161712,0.731135,0.1261,-0.146647,-0.443864,-0.28339,0.275548,-0.41349,0.0503543,-0.478245,0.0323822,0.193385,-0.35185,-0.257395,-0.343182,0.408422,0.00994768,0.399727,0.808638,0.227574,-0.431188,-0.118846,0.279282,0.0820837,-0.0153527,-0.320418,-0.0225479,0.415502,-0.0337778,0.350063,0.300226,0.252882,-0.0619006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PTC_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_PTC_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.318997,0.206851,-0.0475194,0.13983,0.517538,-0.390291,-0.539167,-0.182823,0.344839,-0.73625,0.745891,0.0416376,-0.0452988,-0.196965,-0.0264702,0.137394,-0.0855916,0.0847435,0.413719,0.171296,0.645001,-0.28267,0.0842478,0.41929,0.12014,0.223778,0.195951,-0.150073,-0.490402,-0.0458419,-0.387816,-0.171545,-0.0485125,0.234779,0.289597,-0.165689,-0.418304,0.161743,-0.625851,0.319167,-0.588471,0.398689,0.423499,-0.0148072,-0.374233,-0.499551,-0.201544,0.133719,0.258491,-0.434675,-0.104172,0.11604,-0.294417,0.329593,0.187954,0.314332,0.322319,0.383563,-0.130043,0.226617,-0.262675,-0.502342,0.231352,0.301495,0.297831,0.291879,0.20054,0.29657,-0.128367,0.58166,0.80173,0.222971,-0.205336,-0.401465,0.232917,0.140091,-0.505733,-0.230433,-0.7459,0.335935,-0.236334,-0.822167,-0.228594,0.00198802,0.624614,-0.285693,-0.454841,0.430892,-0.108397,0.253083,-0.12704,0.593643,-0.164552,-0.202905,0.601162,0.60995,0.486351,-0.0396254,-0.650836,-0.317314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.593943,0.00857892,0.0046372,0.326574,0.547735,-0.261323,0.344327,0.198545,-0.432294,-0.61721,0.417564,0.808574,-0.13606,0.764945,-0.166094,-0.577202,0.416805,-0.461816,0.0802192,0.416874,0.793466,0.170156,-0.353867,0.304693,0.541647,-0.132274,0.256763,0.502856,0.487338,0.138622,-0.114982,0.432194,-0.0374315,0.835093,-0.947351,0.0854025,-0.163347,-0.233215,-0.0568656,0.282931,0.469057,0.342846,0.309378,-0.114475,-0.418249,-0.659097,-0.252357,-0.148474,-0.544148,0.113627,-0.127213,0.119554,-0.139517,0.26379,0.11554,-0.0581982,-0.0635212,0.774622,0.482439,0.342807,0.36384,0.548345,-0.556788,0.176987,0.755394,0.280841,-0.0942018,0.27964,0.572175,0.749178,-0.393125,-0.573789,0.265013,-0.313021,0.536142,0.233006,0.54224,0.16146,-0.664052,0.527047,-0.347417,1.18768,0.363707,0.580968,0.394042,0.244013,0.381611,-0.11361,0.526831,-0.028452,0.160677,0.412146,0.409831,0.353799,-0.43436,-0.312846,-0.49924,0.0409946,0.0618837,-0.0473095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.459258,-0.0727784,-0.00498156,0.255259,0.0359758,-0.429635,0.172488,0.828355,0.278636,-0.349724,0.479404,0.540998,0.0323847,0.0878176,-0.0156465,-0.147096,0.150312,0.0606979,0.580356,0.0316884,-0.0519139,0.921477,0.671355,-0.00608423,-0.111322,0.301426,-0.0908799,-0.369272,0.000829207,0.033384,0.427415,0.334308,0.615902,-0.0402457,-0.048258,-0.618941,0.384696,-0.134469,-0.687299,0.0452319,0.45201,0.554674,-0.596323,0.588133,-0.548659,0.440856,-0.0480548,0.0723537,-0.491991,-0.161257,0.0291397,0.369485,0.242588,0.221408,0.0548104,0.73764,-0.426004,0.220193,0.144857,-0.106661,-0.447505,0.238261,-0.012547,0.607747,0.239044,-0.17817,-0.553523,-0.194499,0.927552,0.414865,0.370233,-0.409191,-0.155398,-0.128252,-0.563586,0.180679,0.460216,0.127677,-0.00740197,0.789224,0.395159,0.669905,0.413875,-0.601252,0.998346,-0.397501,0.424466,0.213097,0.824095,0.107624,-0.239065,-0.187255,-0.0852726,0.0261827,-0.0171033,0.147282,0.0739865,-0.128381,0.469504,0.423734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0715045,0.0100243,0.0277306,0.383339,-0.293735,-0.209709,0.149155,0.159609,-0.294803,0.616124,0.486484,1.05255,-0.121969,0.387598,0.634167,0.558682,0.239473,0.313754,-0.166902,0.0198844,0.134578,0.169435,0.549134,0.175618,0.634092,0.112247,0.457625,0.179949,0.964408,-0.384741,-0.229895,-0.0798871,-0.0981733,-0.10527,0.3313,0.191101,-0.136611,0.590575,0.360581,0.418064,0.112445,-0.291241,0.17557,-0.0122663,0.346288,0.0965828,0.692131,-0.072873,-0.409609,-0.575023,-0.406187,-0.0642342,0.301929,0.101692,0.151899,0.548878,-0.0893292,0.636085,0.22878,0.00238995,-0.219133,0.320533,0.276034,0.280974,0.314639,0.341283,-0.119855,-0.6211,0.244753,-0.121349,0.231859,0.227838,0.319092,-0.403233,0.320279,-0.0135979,0.124597,1.14967,0.543508,0.525803,0.26613,-0.0999245,0.205563,0.242322,-0.257073,-0.307666,-0.0110051,0.281609,0.570101,0.760273,0.11192,0.0766293,0.371608,-0.0413983,-0.153997,-0.338169,0.58143,0.531444,-0.334136,0.10783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.39309,0.157404,-0.218212,0.359278,-0.280593,-0.372411,0.0387112,-0.356096,0.302431,-0.304299,0.0287074,0.804473,0.397093,0.205954,0.313341,-0.120431,0.320088,-0.480736,0.0793366,0.761121,-0.335002,-0.224247,-1.26874,-0.0133003,-0.246448,0.534937,0.319928,0.320357,-0.0995369,-0.703672,-0.145271,0.0566742,0.131901,0.44025,-0.400488,-0.289123,-0.242098,-0.566706,-0.291092,0.145024,0.49319,0.142896,0.395451,0.272498,-0.186901,-0.0073161,0.323614,-0.257479,-0.376921,0.713499,-0.494105,0.0302886,-0.498989,0.257946,-0.0147894,0.503826,0.365495,-0.244658,0.226001,0.5991,0.443323,0.156634,0.655852,-0.239012,0.156045,0.380438,0.283134,-0.343477,0.418573,-0.295961,-0.177372,-0.210296,0.236214,0.169975,-0.462101,-1.0013,0.102471,0.323919,-0.0202665,0.144713,-0.099202,0.414296,0.188164,0.98507,0.21932,0.636625,0.103961,-0.00164306,0.21181,0.173971,0.138448,0.199509,-0.654035,0.00918291,-0.0368646,0.868969,-0.000590105,-0.35181,-0.204988,0.217172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.262578,0.151511,1.24136,-0.0293662,-0.231256,-0.108726,-0.593861,0.0283208,0.357237,-0.047377,0.195758,-0.34356,0.221454,0.164461,0.176233,-0.515914,-0.515529,0.161815,-0.0359858,0.246808,-0.217718,-0.0211795,-0.0331671,-0.024113,-0.185766,-0.121701,0.373146,0.775237,0.0683271,0.182894,0.537376,0.429617,0.0170258,-0.0732803,-0.55791,0.165913,0.334681,-0.811485,0.0538896,0.216772,-0.0431861,0.0646572,0.722518,-0.18865,0.354687,0.73678,-0.359957,0.254271,0.64625,0.301434,0.509829,-0.0861908,-0.306389,0.711178,0.388741,0.316183,0.0145519,0.197673,-0.148533,0.318941,0.152779,0.41502,-0.367797,0.239137,0.571504,0.722277,0.284088,0.968046,0.392247,0.476728,0.0627591,0.399047,-0.107471,0.134853,0.249157,-0.447952,0.209825,-0.248834,0.0143725,0.350007,0.374416,0.665724,0.106332,-0.668529,0.375155,0.581706,0.0608714,0.276111,-0.286353,0.563199,0.133474,0.296217,-0.174544,0.10927,0.232348,0.0689297,-0.0225776,-0.0923897,0.544345,0.313183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.13554,-0.214442,-0.732724,0.545738,0.167008,-0.412026,0.366493,-0.186633,-0.112611,-0.101615,-0.0042787,0.720815,0.608264,0.445944,0.522141,0.363122,0.0499203,-0.0274047,-0.306504,-0.112513,-0.0394941,-0.0306606,-0.167099,0.174574,0.218355,1.15018,-0.367452,-0.0122679,-0.117809,-0.0340069,-0.665471,-0.462389,-0.00999563,-0.268579,0.0369271,0.200341,0.629942,-0.068245,0.242337,0.765185,-0.0236456,0.0467671,-0.314997,1.5041,0.60402,-0.266248,-0.851191,0.0967668,-0.871471,0.296938,0.113607,-0.280602,0.498156,0.326967,0.124511,0.189954,0.0887384,0.223532,0.0335504,-0.781379,0.120537,0.0746958,0.381301,0.294339,-0.410922,0.342951,0.270461,-0.333486,0.105188,-0.032936,0.110313,-0.584613,-0.462445,-0.456958,0.131342,-0.397359,-0.336241,0.396218,0.75607,-0.706905,0.817618,-0.333436,-0.410941,0.211417,0.348196,0.237977,0.181939,0.48031,0.848229,-0.0870304,0.0614362,0.161612,0.157648,-0.109747,-0.0950425,-0.121509,0.744188,-0.35843,0.086104,0.143008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_en,2.00496,1.44074,0.743933,1.33175,1.11425,1.17172,1.06302,1.19142,1.80308,0.335633,0.845913,1.36459,0.888549,1.59201,1.21146,0.932636,0.795805,0.787576,1.04549,1.56778,0.873446,0.334932,0.885247,1.26706,0.622711,1.21483,1.11348,0.835114,0.810394,1.57125,0.845519,0.374163,0.891922,0.612501,0.384097,1.41497,0.490455,0.748264,1.41236,0.999255,0.490617,1.10131,0.506156,1.3965,0.978452,0.773406,0.853446,1.67529,1.23443,0.0409813,1.07373,0.33085,1.51755,1.49736,2.20846,0.833914,1.16867,0.581104,0.440329,1.62821,0.981517,1.00114,0.98616,1.3947,1.38823,0.698265,1.03484,0.653613,1.15524,1.18462,1.16116,1.13606,1.05063,0.681784,1.1853,1.29142,1.10391,0.308493,0.883284,1.71414,0.72541,1.14888,0.549665,0.551443,1.17527,1.30366,1.34948,0.935963,1.50383,1.7087,1.25065,1.44367,0.59648,1.56946,0.697332,0.791132,0.989546,1.22491,1.39436,1.17766,1.19423,0.15,0.0893541,0.104262,0.0812055,-0.373052,0.350656,-0.109879,-0.177462,-0.869804,0.192424,0.0532815,0.326209,0.242329,-0.326325,-0.0414682,0.57604,0.505081,0.654119,0.169016,-0.29594,0.230338,0.0958388,0.175769,0.69974,0.164939,0.159766,0.425018,-0.560327,0.845776,0.998053,-0.526496,-0.387755,0.323737,0.568162,-0.143679,0.0781168,0.116175,-0.799782,0.239951,-0.291021,-0.113216,-0.0485517,0.418414,0.236433,0.0674847,-0.00865,-0.0817621,-0.0785674,-0.0432615,0.313611,-0.685906,0.172394,-0.350532,0.197653,-0.473004,-0.415435,1.12858,-0.141744,0.220311,-0.190775,0.502526,0.317927,0.14544,0.462554,0.520086,-0.131183,-0.100063,0.721777,0.0945587,0.576662,1.01358,0.066277,-0.524855,0.515106,0.129747,0.214857,-0.205933,0.644864,0.184556,0.0824049,0.634088,0.408677,0.212061,0.342196,0.276889,0.0150212,-0.478103,0.302435,0.517951,-0.0341417,0.743225,0.271838,-0.178089,-0.113015,-0.603891,0.748917,0.0791668,0.178473,0.244977,0.00825143,0.364347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0765573,0.429588,0.382609,-0.382702,-0.440938,-0.128156,0.295086,0.0154427,-0.211489,-0.184364,0.257711,1.0516,0.597967,-0.022388,0.0867936,-0.288316,0.391873,-0.381142,-0.489243,0.443016,0.139777,-0.0125511,-0.320399,0.252584,0.575016,-0.118564,0.223144,-0.0577098,-0.357178,0.419383,0.270219,0.0344579,0.136918,-0.207715,0.116356,0.474871,-0.249721,0.0518895,-0.0599151,-0.159054,-0.027406,-0.0444111,0.999096,0.123326,-0.797869,-0.28968,-0.30391,-0.25289,-0.899078,0.127243,-0.104434,-0.412746,0.00380657,0.176799,0.132583,-0.406033,-0.0433262,0.20269,0.71464,0.382736,0.299508,0.127063,0.20876,0.665734,-0.030726,-0.345034,-0.240972,0.0323303,-0.28189,-0.0841105,0.577593,0.182962,-0.0103119,0.00268406,0.481915,-0.542879,-0.320325,0.866629,0.203143,-0.925071,0.52232,0.180912,0.574218,-0.0592222,0.270634,0.000893101,0.098918,-0.332808,-0.160685,0.441405,0.521184,-0.964538,0.229951,-0.0111944,-0.20651,-0.186613,-0.58781,0.152413,0.812288,-0.104211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.134223,0.746277,-0.153797,0.182715,0.0266464,-0.382013,0.172189,-0.226653,-0.317252,0.233456,-0.169054,0.31787,0.211519,0.44634,1.12347,0.0489147,0.356668,0.479958,0.478135,-0.369494,0.0853006,-0.170727,0.201182,-0.43505,0.0580852,0.502267,-0.224684,0.281018,0.546695,0.128035,0.486567,0.773768,-0.47507,0.0841803,0.154342,0.0451375,-0.0352748,0.0714797,-0.477533,-0.669847,-0.341809,-0.524538,0.171895,0.690128,-0.0163374,0.216708,-0.226778,-0.0741206,0.60633,0.159515,0.0970389,-0.451076,-0.0226856,0.167946,-0.0138729,0.460996,-0.767198,0.0474652,0.16879,0.37753,0.0820454,-0.221565,-0.016688,1.0927,-0.150557,0.193871,0.476957,-0.501505,-0.0686482,-0.309737,0.316254,-0.123555,0.331012,0.577174,-0.00199679,0.0165573,-0.202139,-0.149476,0.104577,0.234142,-0.00399785,-0.241527,0.127182,0.0145042,-0.574272,0.439432,0.12248,-0.254886,-0.213164,0.549071,-0.302999,0.112065,0.533607,-0.120511,0.418811,-0.304565,0.0554764,0.307944,0.565742,0.144911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.00510745,-0.718475,0.782285,0.114412,0.407289,0.243297,-0.154046,-0.0481309,0.233411,0.382116,-0.336646,-0.647838,-0.00746661,0.00315275,-0.353741,0.144519,0.0873453,0.112927,0.649761,0.231296,-0.00208092,0.451112,0.370979,0.329364,0.601917,0.130998,-0.318597,-0.567975,0.228874,0.0951343,0.217965,0.169859,-0.312856,0.279503,0.176769,0.877985,-0.129918,0.3211,0.414117,-0.256567,0.225173,-0.0202744,0.306133,0.510882,0.463647,-0.0506905,0.149854,-0.023486,-1.40138,-0.511002,0.176977,0.02972,0.273871,0.685823,0.321556,0.178274,-0.842711,-0.0375287,-0.254256,0.494401,-0.0562114,0.975968,-0.265267,-0.0326503,0.319209,0.0220006,-0.161757,-0.114317,0.750379,0.271209,-0.445805,-1.17334,0.0375473,0.968602,-0.546129,0.529636,-0.00371312,0.246233,-0.796497,-0.012568,0.251796,-0.258301,-0.0179913,0.392012,0.443995,0.038595,0.147197,-0.640524,0.0908989,0.72119,-0.704688,-0.15794,-0.319998,0.0627537,-0.553538,0.034413,-0.254794,0.46489,0.286057,0.0173057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.284538,0.498338,0.0273842,0.215727,0.471122,0.176614,0.0293944,0.59489,-0.280448,0.598977,-0.411289,-0.435652,-0.355297,0.0877118,0.240764,0.660929,0.280246,0.178389,-0.370325,-0.247995,0.596426,0.0172017,-0.346244,-0.466788,-0.131518,-0.239421,0.332093,-0.238458,0.539708,1.20563,0.469486,0.221593,0.555275,0.0607558,0.103307,0.269798,0.541105,0.239858,0.338327,-0.424697,-0.27067,0.100888,-0.167025,0.278755,-0.136823,0.778115,-0.238075,-0.171645,-0.223608,0.175274,0.397358,0.364802,0.6559,0.284722,0.119136,0.21478,-0.410718,0.0750689,0.246077,-0.31987,0.15496,-0.0783231,-0.334069,-0.230162,-0.581196,0.781922,-0.200541,0.0281303,-0.479012,-0.136058,0.502934,0.957874,0.122535,0.0739541,0.595934,-0.289957,-0.00133511,0.0681177,0.30844,0.283951,0.307199,0.0897709,0.0858746,-0.0941225,-0.904072,0.564058,-0.217627,-0.022143,0.761223,0.131481,-0.100885,-0.368315,0.120532,0.246502,0.0281331,-0.0711746,0.511298,-0.153986,0.120422,-0.0937211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0260636,-0.120994,0.0493969,0.117829,0.159849,-0.190437,0.427451,0.0265187,-0.379028,-0.170212,-0.426932,0.267066,-0.0990079,-0.0671982,-0.6912,-0.158756,-0.136491,-0.406777,0.457826,0.0159024,0.24754,-0.0710884,0.480345,0.541037,0.652773,-0.193443,0.270551,0.406036,0.603947,0.207512,-1.16658,0.771124,0.72129,-0.396518,-0.656881,0.269011,0.296082,0.224446,0.0956432,-0.499902,-0.82502,-0.0777089,0.391165,-0.378993,-0.392548,0.501409,0.419176,-0.0208058,-0.105006,0.062649,-0.447899,0.386783,-0.256798,0.0344214,0.270675,0.294199,-0.284278,0.0881388,0.643979,-0.292749,-0.271277,-0.626197,-0.486359,0.577394,0.690392,-0.073021,-0.515678,0.149069,-0.0947194,-0.363632,-0.318336,0.802476,-0.241576,0.333413,0.17106,-0.623939,0.178059,-0.00165738,0.255671,-0.667273,-0.0772782,-0.051513,0.489494,0.394061,-0.0966327,-0.190962,0.656795,0.315088,0.435609,-0.166211,-0.978781,0.182617,0.385391,-0.596973,-0.0679572,0.229339,0.144812,0.836404,-0.244237,-0.334974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
