,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
0_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.193256,0.0361554,-0.249077,-0.429782,0.721876,0.26013,-0.321911,0.141926,-0.0114979,0.346835,0.0442957,0.615876,0.0691802,0.381994,-0.287578,0.0595725,0.296553,0.328921,0.566218,0.404405,0.310187,-0.516707,-0.241102,0.27989,-0.0389651,-0.0632083,0.0407018,0.241913,0.298437,0.00072837,0.190769,-0.470226,0.250173,-0.0722695,-0.183465,-0.530205,0.0738195,-0.174809,-0.335232,0.468989,0.109267,0.0422428,0.336463,0.299725,-0.00965707,-0.0122485,0.357548,0.846205,-0.231307,0.314382,-0.100179,0.0614303,0.246377,0.258095,-0.0667879,-0.173298,0.12083,0.185636,0.0667033,0.0584659,0.488592,0.0206452,0.0103812,0.0341712,-0.294717,-0.0118191,0.179444,0.300338,0.197587,-0.0349209,0.381738,0.520949,-0.0513763,0.581872,0.0143197,0.890911,0.202959,0.303258,0.0605283,-0.224345,-0.137108,0.233858,-0.0990716,-0.0164262,0.161135,0.331599,0.0968194,-0.327692,0.427753,0.593493,-0.299366,0.203431,0.740698,-0.0418832,0.0972275,0.370494,0.587197,0.329212,-0.322722,-0.117832
1_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0134253,0.267342,-0.116453,0.407846,-0.0970849,0.299078,-0.0873026,-0.13758,0.236305,0.738283,-0.781565,0.422673,0.4494,0.471183,0.216089,-0.0556146,0.0871429,0.0957503,-0.194701,0.62799,0.688405,-0.611215,0.0501745,0.200807,0.373353,-0.443635,-0.369399,0.47007,0.0398551,0.0436716,0.182697,0.0361094,-0.0948374,-0.23148,0.672268,-0.326513,0.299542,0.306327,-0.263873,-0.330858,0.0296438,0.0236694,-0.241328,0.358452,0.0149803,-0.0715335,0.725084,0.494673,0.019211,0.191775,0.116622,0.290138,0.19712,-0.362386,0.120081,-0.108531,-0.0664347,-0.582708,-0.142949,-0.136772,0.42204,0.151063,-0.464564,0.523992,0.347619,-0.0364074,0.0957277,0.0687504,0.51477,-0.41916,-0.245667,0.713351,0.147023,0.0368237,-0.298265,-0.215977,-0.458706,0.0118645,-0.151645,-0.199726,-0.0606362,0.128006,-0.156022,-0.411533,0.155685,0.153184,0.364839,-0.0429445,0.433945,0.195157,0.0497098,-0.0676227,0.007894,-0.242818,0.171212,-0.357817,-0.231057,-0.371995,-0.187388,-0.0453416
2_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.245901,0.203524,-0.209585,0.312264,-0.244954,0.304914,0.807501,0.183489,0.0985368,0.419223,0.736676,0.14664,0.0436678,0.400418,-0.182816,0.406061,0.0256388,0.281759,0.494006,0.138367,-0.109175,0.498351,0.284931,-0.090207,0.409663,-0.419164,0.754027,0.484975,-0.276838,-0.183834,0.0941155,0.0687214,-0.407257,0.813529,0.597219,-0.277963,0.516057,0.476115,-0.0487488,-0.0902516,0.0432918,0.362452,-0.127257,-0.169863,0.0634654,-0.256052,0.306441,0.150859,-0.399123,-0.203427,0.00808666,0.435162,0.0271901,-0.173035,0.0672943,-0.166355,0.573019,-0.302097,0.346638,0.310168,-0.00623361,0.0110501,0.527269,0.109081,0.540893,0.157837,0.0345332,0.600137,0.192578,-0.000900439,-0.00645759,0.0378728,0.272331,0.223327,-0.253505,0.552844,-0.49538,0.059736,0.463313,0.506328,-0.0418145,0.235629,0.765929,0.15617,0.66314,-0.101387,-0.441685,0.145973,0.312803,-0.435076,0.0387395,-0.391886,-0.2489,-0.0582273,0.674199,0.482311,0.0529687,0.306655,0.455941,-0.334035
3_ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.529655,-0.0842144,0.724688,-0.219544,0.143616,-0.0712236,-0.286278,0.232985,-0.191109,-0.63459,0.0978265,-0.368555,0.375792,-0.210109,0.185698,0.105104,0.262627,-0.245401,-0.0662311,0.293301,-0.109571,0.13689,0.079984,0.367309,-0.238445,-0.175003,-0.107134,-0.420745,0.0962191,-0.320674,-0.308552,-0.134106,0.197802,-0.283674,0.232178,0.0378174,-0.308177,-0.0237396,0.319397,0.379516,-0.323839,-0.169636,-0.104576,-0.0191475,0.247543,0.145434,0.232807,0.0252471,-0.157162,0.242248,0.0448453,0.14102,-0.117283,-0.170995,0.0107705,0.145722,-0.152965,-0.35575,0.266405,0.368108,-0.304849,0.786252,0.0714817,-0.156466,0.22406,-0.195415,-0.15652,0.000920269,-0.517347,-0.144154,0.395515,-0.636534,0.130754,-0.0262901,0.0640247,0.146442,-0.166311,0.197777,0.560743,-0.75736,-0.253984,-0.254976,0.389129,0.294409,-0.18441,0.363703,0.493113,0.613845,0.299915,0.0619116,-0.492941,0.145876,-0.187703,-0.256962,0.256675,-0.460007,0.00910335,0.0912866,0.275553,-0.176375
0_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0751783,-0.0396495,0.446743,-0.00988295,0.150679,0.251198,0.396194,-0.568661,0.55785,0.0257583,0.169689,0.355253,0.487113,0.160513,0.353352,0.374438,-0.747655,0.443081,0.773809,-0.0826939,0.0973655,0.201611,0.4718,0.127379,-0.0368378,0.0984742,-0.197397,0.154219,0.365757,0.499278,-0.28168,0.0943056,-0.0926448,-0.0603849,-0.403252,-0.056624,0.309809,-0.430142,0.23982,-0.388962,0.0788269,0.256292,-0.251883,0.102701,0.0173454,0.22571,0.578508,0.0474273,0.611588,0.0364309,0.118983,0.610123,0.137119,0.0907423,0.502572,0.454152,0.826023,0.226234,0.0589546,0.365106,0.116953,-0.362888,0.371569,-0.0349109,0.645332,0.313839,-0.0175748,-0.120978,0.526927,0.460877,-0.117456,0.285945,0.438008,0.145603,0.233404,0.372738,-0.0349296,0.369369,-0.158853,0.419059,-0.0763857,0.483248,0.136234,-0.328092,-0.454151,0.184955,0.123595,0.349266,0.403231,0.200407,-0.0927496,-0.0227248,-0.00102736,-0.629161,-0.0808754,0.365736,0.256997,-0.0940801,0.153541,0.116964
1_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0772333,-0.0819552,-0.0706958,0.182663,0.327083,0.0510678,0.163122,0.0896036,-0.55435,-0.394559,-0.241959,0.119897,0.0814739,-0.148798,-0.108869,-0.242244,0.299777,-0.0180851,0.0424234,-0.671775,-0.272105,0.362956,0.201688,-0.57715,-0.0387318,0.225151,-0.103929,-0.0280371,-0.179097,0.378176,0.135222,0.50146,0.263614,-0.0981611,-0.781281,-0.110411,-0.108111,0.240552,0.445281,-0.0803548,0.385014,-0.391643,0.0486422,-0.0785974,0.46981,-0.764736,0.245535,-0.2762,0.131509,0.287672,0.441305,0.0178092,-0.219315,-0.0272945,-0.196291,0.106467,-0.0596065,-0.0589459,0.0770941,0.230523,-0.509354,-0.166362,-0.15715,0.22108,0.0502619,-0.0456347,-0.146295,0.739799,-0.17053,0.310214,-0.164205,0.309695,0.238198,-0.263105,-0.018865,0.0872653,-0.068742,0.107066,-0.248223,0.0677359,0.214075,0.0920594,-0.231969,-0.516491,0.086411,-0.339451,0.334749,-0.165557,0.155928,0.34589,0.188521,0.158945,-0.0858686,0.753882,0.668408,0.492696,-0.170023,-0.0144317,0.115486,0.135063
2_en,1,0.717709,0.763302,1.34788,0.374978,0.93541,0.685634,1.47787,1.10255,0.576532,1.12788,0.731872,1.02782,1.00573,1.23326,1.22505,1.45017,0.681179,1.61521,1.15954,1.00457,0.57111,0.611574,0.797814,1.24138,1.08683,0.756734,0.944547,0.796606,1.35005,0.618836,1.09007,0.891951,1.0371,0.891816,1.14723,1.17066,1.14317,0.825803,1.02079,0.907924,1.04087,1.10606,1.36853,1.33945,0.946604,0.709649,1.14374,1.07474,0.452296,0.856343,0.934364,1.45033,1.61527,0.294571,0.941685,0.709625,1.08401,0.898927,0.973157,0.638591,1.44171,1.56205,0.722274,1.28046,0.404136,1.35126,0.853037,1.05787,1.18462,0.632818,0.567048,0.987743,0.72874,1.59349,0.99776,0.869554,0.845704,1.12608,1.42278,1.23407,1.37984,1.305,1.267,0.471515,0.884874,0.932916,0.900148,0.618737,0.892361,1.25761,0.996805,1.24134,0.597581,0.908643,1.41145,0.966836,1.31756,1.49407,1.24911,1.19423,0.15,0.324799,-0.30464,-0.159892,0.328934,-0.143968,-0.0440033,-0.0449423,0.476264,0.122888,0.263301,0.128813,0.0241182,0.210733,0.177173,0.499682,0.370563,-0.0844151,0.423553,0.677063,-0.0439325,0.016087,0.358979,-0.119244,0.341178,0.188676,0.456001,0.292554,0.120951,0.355692,-0.484403,0.134235,-0.348964,-0.0317516,0.164467,0.477908,0.121884,0.103302,0.206347,-0.248401,0.0136012,0.531858,0.296887,0.187692,0.117365,0.191337,0.766939,0.186137,0.149129,-0.0585063,0.280004,0.351019,0.269509,0.238665,0.427406,-0.239989,0.589885,-0.213479,-0.151905,0.302646,0.616544,0.471884,0.213841,-0.153848,0.428046,0.433991,0.332859,0.266702,0.83173,0.555727,0.603319,-0.503812,0.256303,0.443624,-0.122689,-0.430842,0.573717,-0.37398,0.34848,0.719099,-0.625727,0.29181,-0.710949,-0.0577145,-0.212608,0.18016,-0.347223,-0.556785,-0.181173,-0.126643,0.665852,0.277085,0.302818,0.0532324,-0.126845,0.20044,-0.0317946,0.131402,0.224203,-0.269376,0.017118
3_en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.310696,0.00502864,0.169807,0.700995,0.131854,-0.143248,-0.319094,-0.0226623,-0.588787,-0.00940723,-0.290803,-0.245451,-0.316658,-0.42005,0.529506,-0.0674898,-0.243533,-0.406164,0.0181163,0.179643,0.429633,-0.32829,-0.185668,-0.494149,-0.863582,-0.447883,0.230198,0.351425,0.230181,0.160725,-0.133091,0.242138,0.186543,0.349323,-0.271358,0.0658733,0.692156,0.132875,0.289486,-0.212799,0.369378,0.338495,0.169898,0.401518,-0.0927801,-0.0443313,-0.120246,0.111715,-0.119878,0.326758,-0.256683,-0.964406,-0.134634,-0.123424,0.511469,0.265216,-0.356797,-0.232763,0.126855,-0.735238,0.116382,0.183766,0.0716808,-0.194379,0.312066,0.186156,-0.13228,0.0418769,0.120487,-0.288281,-0.0472006,0.00569653,0.26593,0.22468,-0.0883232,0.495025,-0.600363,0.399584,0.301214,-0.0498415,-0.169329,0.334691,-0.0462476,-0.0501659,0.392639,-0.143784,-0.275312,0.226546,0.111448,-0.0885633,0.0311741,0.518514,-0.115455,-0.284144,0.0894253,0.332147,-0.100079,0.340248,-0.136542,-0.55125
0_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0740328,0.0535353,0.17268,-0.351274,-0.487745,0.0306378,0.247091,0.33784,0.407195,0.0107947,0.887366,-0.152233,0.750917,0.69392,0.29592,-0.0232509,0.516108,-0.0468374,-0.323701,-0.257469,0.0998781,0.0348694,0.14812,0.642193,0.244355,0.0413539,-0.17645,0.146151,0.455129,-0.0956689,0.309581,0.39271,-0.34528,0.282889,0.0810267,-0.103363,0.485641,0.504164,-0.282452,0.1225,0.553181,0.291736,0.300243,-0.203232,-0.034615,0.537649,0.383919,-0.045803,0.411841,0.434349,0.203648,-0.454926,-0.0384439,-0.632069,-0.136485,0.462794,-0.0659727,-0.0117524,0.0318664,0.352059,0.701709,0.167404,-0.355711,0.436134,0.7171,0.653262,0.0982763,0.0515291,0.0117746,-0.442835,0.319684,0.116568,0.258866,-0.126568,-0.464619,-0.23619,0.14102,0.253637,0.335223,-0.247578,0.580349,0.647857,-0.343231,0.607341,-0.00898096,0.29268,0.540788,0.53947,0.347894,0.0604955,0.219309,0.477033,0.340151,-0.00160902,0.556704,0.128614,0.00118792,0.0506951,0.728908,0.0942387
1_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0319794,-0.165653,-0.11033,-0.539259,-0.203764,0.244024,0.517196,-0.113703,-0.439643,0.301272,-0.13206,0.380652,-0.140343,-0.0646331,-0.151947,0.000936474,0.448613,0.160562,-0.245754,0.090882,-0.418226,0.15308,-0.169617,-0.130747,-0.169747,-0.0336987,0.0148869,-0.548833,0.0399663,0.0820699,-0.189381,-0.496754,0.309318,-0.130335,-0.564834,-0.230962,0.157861,0.545853,0.507537,-0.196908,0.533942,-0.513958,-0.21932,-0.403257,-0.416398,0.42007,0.403032,0.299988,0.475878,-0.351411,-0.218918,0.235238,0.590638,0.161566,-0.0820981,-0.34518,0.0569457,0.0392114,-0.246834,0.319712,0.254187,0.317488,-0.13985,0.0363163,-0.462186,0.102674,0.0531754,0.236952,0.40913,-0.215283,-0.341491,0.0411006,0.0245588,0.0914664,0.0565767,-0.127841,0.246543,0.0842081,-0.339109,0.270912,0.12997,-0.251278,0.155064,0.210993,0.0957194,0.208581,-0.125798,0.48446,-0.53745,-0.0203346,0.363853,-0.254954,0.222381,0.19886,0.280873,-0.126911,-0.348735,0.183338,0.0771284,0.175504
2_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.245921,0.0236082,-0.057069,0.096712,0.0415264,0.45697,0.291785,0.715751,0.82524,0.308825,-0.364562,-0.29494,0.522071,-0.0315009,0.228,0.268107,0.486058,0.181266,-0.225086,-0.234453,-0.0701738,0.356535,-0.148985,0.136861,0.36818,0.0799825,0.324879,0.27729,-0.211064,-0.286519,0.669562,-0.00917178,-0.185385,0.544019,0.529901,-0.355812,0.168907,0.13251,0.424887,0.455517,0.0121434,-0.209307,0.297109,0.46158,0.420556,0.271028,0.398304,-0.0172428,0.412481,0.184865,0.336512,0.313342,0.128728,0.440265,-0.176197,0.489633,-0.336359,0.305143,-0.379257,0.509726,-0.389999,-0.137286,0.401144,-0.138731,-0.156824,-0.10489,0.101319,0.573681,0.0541197,0.486615,0.0250211,0.536533,0.121891,-0.430307,0.105167,0.377642,0.133125,0.143481,-0.272868,0.106399,0.0674593,0.574887,0.601984,-0.479717,0.150686,0.0995048,0.339436,0.23185,0.15823,0.297257,-0.0210502,-0.0875684,-0.317926,0.127741,1.02323,-0.021883,0.29181,0.343911,0.515828,0.630517
3_hh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.200149,-0.253045,0.0867329,0.215732,-0.114622,0.339438,-0.259123,-0.074182,-0.627005,0.338057,0.628518,-0.173453,0.0128296,-0.198392,-0.152969,-0.399666,-0.504326,-0.12479,-0.23275,0.218305,0.0920879,0.167892,0.082156,0.308581,-0.246403,0.181872,0.629641,0.0182034,-0.0748509,-0.149926,-0.635556,0.169489,0.559524,0.535789,0.464234,0.121679,-0.0228808,0.372315,-0.169792,0.213433,-0.161276,-0.0331283,0.382492,-0.369638,0.379592,0.403635,0.282052,0.44891,-0.360629,0.216259,0.119331,0.0943412,0.0211391,0.201193,-0.170733,-0.128708,-0.156908,0.151262,-0.353991,-0.102672,-0.629106,0.797306,0.320833,0.296684,-0.192458,-0.0692369,0.364083,0.246694,-0.0184756,-0.435006,0.493011,0.0781663,0.109006,0.54965,0.0186836,0.676295,-0.0335309,-0.0287489,0.204997,-0.346239,-0.236015,-0.357514,-0.049,0.102135,0.0376336,0.61414,0.138354,-0.166684,-0.347409,0.253468,-0.537155,-0.366224,0.115233,0.613129,-0.116905,0.312181,0.234509,-0.651111,0.343768,-0.270488
0_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0366581,0.0205727,-0.324044,0.299606,-0.0171057,-0.0326835,0.147852,0.161108,-0.0207328,0.221308,-0.129019,0.136575,0.12814,0.628625,-0.0664628,0.00785628,-0.0543442,-0.284377,0.0804769,-0.257931,-0.400833,-0.212541,0.573664,0.251783,0.296858,-0.0305682,-0.0674325,0.0735188,-0.158555,0.0435415,0.338274,0.316438,-0.410655,0.269979,0.0142986,-0.0181064,0.260438,0.240807,-0.20841,0.175111,-0.304844,0.117507,0.115655,-0.422678,-0.465171,-0.621682,-0.68726,0.460337,-0.289242,-0.0996365,0.433518,0.282119,-0.325811,0.28221,0.223058,0.575538,-0.184928,0.383231,0.133634,0.0425081,0.109682,0.169423,-0.216254,0.697142,-0.0927866,-0.32171,-0.244079,-0.0837586,0.58069,-0.416144,0.0772356,-0.161785,0.440293,-0.676047,-0.254046,-0.2605,0.211452,-0.130236,-0.00436089,-0.4144,0.0759869,-0.0356009,0.127752,0.202169,-0.630391,0.315569,-0.614771,-0.120699,0.475012,-0.427944,-0.0171448,-0.186675,0.154169,0.412652,0.118575,-0.808983,-0.0864168,0.305457,0.0747082,-0.223849
2_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.172373,0.397347,-0.198679,0.337039,0.441,-0.221502,0.0749242,0.28076,-0.227201,-0.08555,0.495783,0.665826,-0.136708,0.196143,-0.0210309,-0.111472,0.0445496,0.475577,0.265749,0.331538,0.0747738,0.53052,0.0617037,0.523897,-0.0236323,-0.255368,0.385833,-0.226798,-0.250373,-0.323127,0.30584,0.0575865,0.0333771,-0.700769,0.712096,0.587115,0.351052,0.411033,0.169065,0.814641,0.519004,0.780015,-0.102641,-0.164603,0.257224,0.271536,-0.0276506,0.690884,0.246447,0.273483,-0.0263331,0.293727,0.594472,0.274287,0.0164439,0.287622,0.0534544,-0.344641,0.194261,0.554488,0.710113,0.0410189,0.57716,0.487019,0.413561,-0.166667,-0.0226904,-0.475812,0.450469,0.248437,-0.0514114,0.132224,0.0364511,0.723464,0.0477226,-0.221332,0.348395,0.334191,0.0787811,0.469353,0.0313551,0.0531726,0.180592,0.169831,0.254935,0.185874,-0.0854257,0.729106,0.851569,0.0819982,0.223851,-0.330055,0.106702,0.29051,-0.152116,0.189034,-0.293738,0.00744084,0.350415,-0.205104
3_ptc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0_wg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.106285,-0.340009,0.348025,0.365892,0.515152,0.142351,0.323294,0.0635878,0.435444,0.0156587,0.144098,0.436721,-0.158115,0.59184,0.362065,0.534922,0.397845,0.24635,0.167234,0.139439,0.523679,0.0895404,0.170379,-0.137035,0.303362,-0.102149,0.597375,0.170679,0.381919,0.267759,0.616856,0.12305,0.0774509,0.409231,-0.155959,-0.249277,0.040762,0.435202,-0.27889,0.0472375,0.359042,0.579293,-0.466445,0.551279,0.81032,0.11248,0.673937,0.468544,0.460591,0.21848,0.655383,0.246704,0.748953,-0.0952952,0.0205077,0.184019,0.347782,0.361726,-0.582248,-0.0850808,0.155276,0.427964,0.233595,0.0986478,0.231017,0.162668,0.409241,0.187746,0.790775,0.139297,0.250815,0.113657,-0.272467,0.0879038,0.62744,-0.0511752,0.0205184,0.0282751,-0.0816858,0.620353,0.388459,0.210033,0.590017,0.206829,0.00497166,0.158944,0.0148281,0.284245,-0.128987,0.382947,0.0637251,-0.099626,-0.427577,0.371,0.550658,0.662964,0.0661865,0.472111,-0.172931,0.232074
