AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_256673 down nochange nochange nochange down down nochange down down up nochange down up 2 6 8
pert_256681 down nochange nochange nochange down down nochange down down up up down nochange 2 6 8
pert_256689 down nochange nochange nochange down down nochange down nochange down down down down 0 8 8
pert_256691 down nochange nochange nochange down down nochange down nochange down down down up 1 7 8
pert_256707 down nochange nochange nochange down down nochange down nochange down up down down 1 7 8
pert_256709 down nochange nochange nochange down down nochange down nochange down up down up 2 6 8
pert_256743 down nochange nochange nochange down down nochange down nochange up down down down 1 7 8
pert_256745 down nochange nochange nochange down down nochange down nochange up down down up 2 6 8
pert_256761 down nochange nochange nochange down down nochange down nochange up up down down 2 6 8
pert_256763 down nochange nochange nochange down down nochange down nochange up up down up 3 5 8
pert_256851 down nochange nochange nochange down down nochange nochange down down down down down 0 8 8
pert_256853 down nochange nochange nochange down down nochange nochange down down down down up 1 7 8
pert_256869 down nochange nochange nochange down down nochange nochange down down up down down 1 7 8
pert_256871 down nochange nochange nochange down down nochange nochange down down up down up 2 6 8
pert_256905 down nochange nochange nochange down down nochange nochange down up down down down 1 7 8
pert_256907 down nochange nochange nochange down down nochange nochange down up down down up 2 6 8
pert_256923 down nochange nochange nochange down down nochange nochange down up up down down 2 6 8
pert_256925 down nochange nochange nochange down down nochange nochange down up up down up 3 5 8
pert_257095 down nochange nochange nochange down down nochange up down down down down nochange 1 7 8
pert_257103 down nochange nochange nochange down down nochange up down down nochange down down 1 7 8
pert_257105 down nochange nochange nochange down down nochange up down down nochange down up 2 6 8
pert_257113 down nochange nochange nochange down down nochange up down down up down nochange 2 6 8
pert_257121 down nochange nochange nochange down down nochange up down nochange down down down 1 7 8
pert_257123 down nochange nochange nochange down down nochange up down nochange down down up 2 6 8
pert_257139 down nochange nochange nochange down down nochange up down nochange up down down 2 6 8
pert_257141 down nochange nochange nochange down down nochange up down nochange up down up 3 5 8
pert_257149 down nochange nochange nochange down down nochange up down up down down nochange 2 6 8
pert_257157 down nochange nochange nochange down down nochange up down up nochange down down 2 6 8
pert_257159 down nochange nochange nochange down down nochange up down up nochange down up 3 5 8
pert_257167 down nochange nochange nochange down down nochange up down up up down nochange 3 5 8
pert_257175 down nochange nochange nochange down down nochange up nochange down down down down 1 7 8
pert_257177 down nochange nochange nochange down down nochange up nochange down down down up 2 6 8
pert_257193 down nochange nochange nochange down down nochange up nochange down up down down 2 6 8
pert_257195 down nochange nochange nochange down down nochange up nochange down up down up 3 5 8
pert_257229 down nochange nochange nochange down down nochange up nochange up down down down 2 6 8
pert_257231 down nochange nochange nochange down down nochange up nochange up down down up 3 5 8
pert_257247 down nochange nochange nochange down down nochange up nochange up up down down 3 5 8
pert_257249 down nochange nochange nochange down down nochange up nochange up up down up 4 4 8
pert_257375 down nochange nochange nochange down down up down down nochange nochange down up 2 6 8
pert_257429 down nochange nochange nochange down down up down nochange down nochange down up 2 6 8
pert_257447 down nochange nochange nochange down down up down nochange nochange down down up 2 6 8
pert_257465 down nochange nochange nochange down down up down nochange nochange up down up 3 5 8
pert_257483 down nochange nochange nochange down down up down nochange up nochange down up 3 5 8
pert_257591 down nochange nochange nochange down down up nochange down down nochange down up 2 6 8
pert_257609 down nochange nochange nochange down down up nochange down nochange down down up 2 6 8
pert_257627 down nochange nochange nochange down down up nochange down nochange up down up 3 5 8
pert_257645 down nochange nochange nochange down down up nochange down up nochange down up 3 5 8
pert_257663 down nochange nochange nochange down down up nochange nochange down down down up 2 6 8
pert_257681 down nochange nochange nochange down down up nochange nochange down up down up 3 5 8
pert_257717 down nochange nochange nochange down down up nochange nochange up down down up 3 5 8
pert_257735 down nochange nochange nochange down down up nochange nochange up up down up 4 4 8
pert_257833 down nochange nochange nochange down down up up down down nochange down nochange 2 6 8
pert_257851 down nochange nochange nochange down down up up down nochange down down nochange 2 6 8
pert_257905 down nochange nochange nochange down down up up nochange down down down nochange 2 6 8
pert_258067 down nochange nochange nochange down nochange down down down down down down nochange 0 8 8
pert_258069 down nochange nochange nochange down nochange down down down down down nochange down 0 8 8
pert_258075 down nochange nochange nochange down nochange down down down down nochange down down 0 8 8
pert_258077 down nochange nochange nochange down nochange down down down down nochange down up 1 7 8
pert_258085 down nochange nochange nochange down nochange down down down down up down nochange 1 7 8
pert_258093 down nochange nochange nochange down nochange down down down nochange down down down 0 8 8
pert_258095 down nochange nochange nochange down nochange down down down nochange down down up 1 7 8
pert_258111 down nochange nochange nochange down nochange down down down nochange up down down 1 7 8
pert_258113 down nochange nochange nochange down nochange down down down nochange up down up 2 6 8
pert_258121 down nochange nochange nochange down nochange down down down up down down nochange 1 7 8
pert_258123 down nochange nochange nochange down nochange down down down up down nochange down 1 7 8
pert_258129 down nochange nochange nochange down nochange down down down up nochange down down 1 7 8
pert_258131 down nochange nochange nochange down nochange down down down up nochange down up 2 6 8
pert_258139 down nochange nochange nochange down nochange down down down up up down nochange 2 6 8
pert_258147 down nochange nochange nochange down nochange down down nochange down down down down 0 8 8
