AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_256925 down nochange nochange nochange down down nochange nochange down up up down up 3 5 8
pert_257015 down nochange nochange nochange down down nochange nochange up down down down up 2 6 8
pert_257033 down nochange nochange nochange down down nochange nochange up down up down up 3 5 8
pert_257069 down nochange nochange nochange down down nochange nochange up up down down up 3 5 8
pert_257087 down nochange nochange nochange down down nochange nochange up up up down up 4 4 8
pert_258067 down nochange nochange nochange down nochange down down down down down down nochange 0 8 8
pert_258075 down nochange nochange nochange down nochange down down down down nochange down down 0 8 8
pert_258077 down nochange nochange nochange down nochange down down down down nochange down up 1 7 8
pert_258085 down nochange nochange nochange down nochange down down down down up down nochange 1 7 8
pert_258093 down nochange nochange nochange down nochange down down down nochange down down down 0 8 8
pert_258095 down nochange nochange nochange down nochange down down down nochange down down up 1 7 8
pert_258113 down nochange nochange nochange down nochange down down down nochange up down up 2 6 8
pert_258121 down nochange nochange nochange down nochange down down down up down down nochange 1 7 8
pert_258129 down nochange nochange nochange down nochange down down down up nochange down down 1 7 8
pert_258131 down nochange nochange nochange down nochange down down down up nochange down up 2 6 8
pert_258139 down nochange nochange nochange down nochange down down down up up down nochange 2 6 8
pert_258147 down nochange nochange nochange down nochange down down nochange down down down down 0 8 8
pert_258149 down nochange nochange nochange down nochange down down nochange down down down up 1 7 8
pert_258167 down nochange nochange nochange down nochange down down nochange down up down up 2 6 8
pert_258201 down nochange nochange nochange down nochange down down nochange up down down down 1 7 8
pert_258203 down nochange nochange nochange down nochange down down nochange up down down up 2 6 8
pert_258221 down nochange nochange nochange down nochange down down nochange up up down up 3 5 8
pert_258229 down nochange nochange nochange down nochange down down up down down down nochange 1 7 8
pert_258239 down nochange nochange nochange down nochange down down up down nochange down up 2 6 8
pert_258257 down nochange nochange nochange down nochange down down up nochange down down up 2 6 8
pert_258275 down nochange nochange nochange down nochange down down up nochange up down up 3 5 8
pert_258283 down nochange nochange nochange down nochange down down up up down down nochange 2 6 8
pert_258293 down nochange nochange nochange down nochange down down up up nochange down up 3 5 8
pert_258309 down nochange nochange nochange down nochange down nochange down down down down down 0 8 8
pert_258311 down nochange nochange nochange down nochange down nochange down down down down up 1 7 8
pert_258327 down nochange nochange nochange down nochange down nochange down down up down down 1 7 8
pert_258329 down nochange nochange nochange down nochange down nochange down down up down up 2 6 8
pert_258363 down nochange nochange nochange down nochange down nochange down up down down down 1 7 8
pert_258365 down nochange nochange nochange down nochange down nochange down up down down up 2 6 8
pert_258381 down nochange nochange nochange down nochange down nochange down up up down down 2 6 8
pert_258383 down nochange nochange nochange down nochange down nochange down up up down up 3 5 8
pert_258473 down nochange nochange nochange down nochange down nochange up down down down up 2 6 8
pert_258491 down nochange nochange nochange down nochange down nochange up down up down up 3 5 8
pert_258527 down nochange nochange nochange down nochange down nochange up up down down up 3 5 8
pert_258545 down nochange nochange nochange down nochange down nochange up up up down up 4 4 8
pert_258795 down nochange nochange nochange down nochange nochange down down down down down down 0 8 8
pert_258797 down nochange nochange nochange down nochange nochange down down down down down up 1 7 8
pert_258815 down nochange nochange nochange down nochange nochange down down down up down up 2 6 8
pert_258849 down nochange nochange nochange down nochange nochange down down up down down down 1 7 8
pert_258851 down nochange nochange nochange down nochange nochange down down up down down up 2 6 8
pert_258869 down nochange nochange nochange down nochange nochange down down up up down up 3 5 8
pert_258959 down nochange nochange nochange down nochange nochange down up down down down up 2 6 8
pert_258977 down nochange nochange nochange down nochange nochange down up down up down up 3 5 8
pert_259013 down nochange nochange nochange down nochange nochange down up up down down up 3 5 8
pert_259031 down nochange nochange nochange down nochange nochange down up up up down up 4 4 8
pert_262441 down nochange nochange nochange nochange down down down down down down down nochange 0 8 8
pert_262449 down nochange nochange nochange nochange down down down down down nochange down down 0 8 8
pert_262451 down nochange nochange nochange nochange down down down down down nochange down up 1 7 8
pert_262459 down nochange nochange nochange nochange down down down down down up down nochange 1 7 8
pert_262467 down nochange nochange nochange nochange down down down down nochange down down down 0 8 8
pert_262469 down nochange nochange nochange nochange down down down down nochange down down up 1 7 8
pert_262485 down nochange nochange nochange nochange down down down down nochange up down down 1 7 8
pert_262487 down nochange nochange nochange nochange down down down down nochange up down up 2 6 8
pert_262495 down nochange nochange nochange nochange down down down down up down down nochange 1 7 8
pert_262503 down nochange nochange nochange nochange down down down down up nochange down down 1 7 8
pert_262505 down nochange nochange nochange nochange down down down down up nochange down up 2 6 8
pert_262513 down nochange nochange nochange nochange down down down down up up down nochange 2 6 8
pert_262521 down nochange nochange nochange nochange down down down nochange down down down down 0 8 8
pert_262523 down nochange nochange nochange nochange down down down nochange down down down up 1 7 8
